99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:00:00Z;162.46;163.39;163.99;162.46;29;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:01:00Z;163.38;163.38;163.38;163.38;1;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:02:00Z;162.5;161.53;163.38;161.53;24;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:03:00Z;163.38;163.29;163.38;163.29;4;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:04:00Z;163.29;163.28;163.29;163.28;3;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:05:00Z;163.19;163.19;163.19;163.19;5;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:06:00Z;162.99;162.99;162.99;162.99;14;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:07:00Z;161.62;162.99;162.99;161.62;8;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:08:00Z;162.99;162.2;162.99;162.2;7;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:09:00Z;162.2;162.99;162.99;162.2;20;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:10:00Z;162.99;161.68;162.99;161.68;104;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:11:00Z;162.99;162.98;162.99;162.98;9;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:12:00Z;162.98;162.68;162.99;162.68;58;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:13:00Z;162.44;162.12;162.44;162.1;131;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:14:00Z;162.44;162.47;162.47;162.15;81;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:18:00Z;162.49;162.49;162.49;162.49;11;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:19:00Z;162.25;162.49;162.49;162.25;21;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:20:00Z;162.49;162.49;162.49;162.49;4;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:21:00Z;162.31;162.31;162.31;162.31;1;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:22:00Z;162.31;162.47;162.47;162.3;22;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:23:00Z;162.47;162.81;162.81;162.47;14;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:24:00Z;162.8;162.8;162.8;162.8;2;
99cfdf6a-8b64-44b1-b38e-c831f77d552d;2020-01-13T07:25:00Z;162.8;162.77;162.8;162.77;5;
